date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:15	35656/35656	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2011:42:59%20GMT	https://theme-land.com/sapp/demo/blog-details-left-sidebar.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/blog-details-left-sidebar.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:16	35820/35820	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2011:43:35%20GMT	https://theme-land.com/sapp/demo/blog-details-right-sidebar.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/blog-details-right-sidebar.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:16	15237/15237	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2020:15:32%20GMT	https://theme-land.com/sapp/demo/login.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/login.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:16	16651/16651	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2020:16:02%20GMT	https://theme-land.com/sapp/demo/signup.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/signup.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:16	12064/12064	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Oct%202020%2020:14:38%20GMT	https://theme-land.com/sapp/demo/forgot.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/forgot.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:16	49029/49029	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2011:49:24%20GMT	https://theme-land.com/sapp/demo/reviews.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/reviews.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:17	36434/36434	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2011:46:43%20GMT	https://theme-land.com/sapp/demo/faq.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/faq.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:17	23367/23367	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2011:45:58%20GMT	https://theme-land.com/sapp/demo/contact.html	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/contact.html	(from https://theme-land.com/sapp/demo/index.html)
14:53:17	5314/5314	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202019%2011:13:32%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/google-play.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/google-play.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:17	5336/5336	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202019%2011:13:22%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/app-store.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/app-store.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:18	41111/41111	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:31:04%20GMT	https://theme-land.com/sapp/demo/assets/img/welcome/welcome-mockup.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/welcome/welcome-mockup.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:18	7394/7394	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2012:05:48%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/featured-img/layers.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/featured-img/layers.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:18	6926/6926	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2012:30:42%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/featured-img/speak.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/featured-img/speak.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:18	22141/22141	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2012:43:02%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/featured-img/lock.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/featured-img/lock.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:18	50303/50303	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Oct%202020%2003:27:08%20GMT	https://theme-land.com/sapp/demo/assets/img/features/thumb-1.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/features/thumb-1.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:19	82146/82146	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:26:28%20GMT	https://theme-land.com/sapp/demo/assets/img/discover/iphone_x.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/discover/iphone_x.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:19	11521/11521	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2013:54:02%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/work/download.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/work/download.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:19	11341/11341	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2014:03:02%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/work/settings.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/work/settings.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:19	16182/16182	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2014:06:22%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/work/app.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/work/app.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:20	57704/57704	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:29:22%20GMT	https://theme-land.com/sapp/demo/assets/img/screenshots/1.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/screenshots/1.jpg	(from https://theme-land.com/sapp/demo/index.html)
14:53:20	28104/28104	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:29:22%20GMT	https://theme-land.com/sapp/demo/assets/img/screenshots/2.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/screenshots/2.jpg	(from https://theme-land.com/sapp/demo/index.html)
14:53:20	123504/123504	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:29:22%20GMT	https://theme-land.com/sapp/demo/assets/img/screenshots/3.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/screenshots/3.jpg	(from https://theme-land.com/sapp/demo/index.html)
14:53:20	65046/65046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:29:22%20GMT	https://theme-land.com/sapp/demo/assets/img/screenshots/4.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/screenshots/4.jpg	(from https://theme-land.com/sapp/demo/index.html)
14:53:20	127437/127437	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:29:22%20GMT	https://theme-land.com/sapp/demo/assets/img/screenshots/5.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/screenshots/5.jpg	(from https://theme-land.com/sapp/demo/index.html)
14:53:21	18534/18534	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202020%2006:10:56%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/quote.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/quote.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:21	207939/207939	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:22:58%20GMT	https://theme-land.com/sapp/demo/assets/img/avatar/avatar-1.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/avatar/avatar-1.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:21	164005/164005	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:22:58%20GMT	https://theme-land.com/sapp/demo/assets/img/avatar/avatar-2.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/avatar/avatar-2.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:21	151898/151898	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:22:58%20GMT	https://theme-land.com/sapp/demo/assets/img/avatar/avatar-3.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/avatar/avatar-3.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:21	10869/10869	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:28:34%20GMT	https://theme-land.com/sapp/demo/assets/img/pricing/basic.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/pricing/basic.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:22	9400/9400	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:28:34%20GMT	https://theme-land.com/sapp/demo/assets/img/pricing/premium.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/pricing/premium.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:22	6717/6717	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2005:49:00%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/google-play-black.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/google-play-black.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:22	205527/205527	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:22:58%20GMT	https://theme-land.com/sapp/demo/assets/img/avatar/avatar-4.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/avatar/avatar-4.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:22	7135/7135	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2005:49:00%20GMT	https://theme-land.com/sapp/demo/assets/img/icon/app-store-black.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/icon/app-store-black.png	(from https://theme-land.com/sapp/demo/index.html)
14:53:23	97163/97163	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2002:08:32%20GMT	https://theme-land.com/sapp/demo/assets/js/jquery/jquery.min.js	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/js/jquery/jquery.min.js	(from https://theme-land.com/sapp/demo/index.html)
14:53:23	21004/21004	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2026%20Jul%202019%2012:53:14%20GMT	https://theme-land.com/sapp/demo/assets/js/bootstrap/popper.min.js	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/js/bootstrap/popper.min.js	(from https://theme-land.com/sapp/demo/index.html)
14:53:23	58072/58072	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Feb%202019%2014:47:50%20GMT	https://theme-land.com/sapp/demo/assets/js/bootstrap/bootstrap.min.js	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/js/bootstrap/bootstrap.min.js	(from https://theme-land.com/sapp/demo/index.html)
14:53:23	1325781/1325781	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2002:07:38%20GMT	https://theme-land.com/sapp/demo/assets/js/plugins/plugins.min.js	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/js/plugins/plugins.min.js	(from https://theme-land.com/sapp/demo/index.html)
14:53:24	8397/8397	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2020:11:02%20GMT	https://theme-land.com/sapp/demo/assets/js/active.js	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/js/active.js	(from https://theme-land.com/sapp/demo/index.html)
14:53:24	155758/155758	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Feb%202019%2014:47:50%20GMT	https://theme-land.com/sapp/demo/assets/css/vendor/bootstrap.min.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/vendor/bootstrap.min.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:24	56842/56842	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20Sep%202019%2011:53:56%20GMT	https://theme-land.com/sapp/demo/assets/css/all.min.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/all.min.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:24	1116/1116	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Jan%202020%2006:37:26%20GMT	https://theme-land.com/sapp/demo/assets/css/fonts/flaticon.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/fonts/flaticon.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:25	57987/57987	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Aug%202018%2008:56:26%20GMT	https://theme-land.com/sapp/demo/assets/css/vendor/animate.min.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/vendor/animate.min.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:25	26053/26053	---M-Z	200	added ('OK')	text/css	date:Sat,%2007%20Jul%202018%2018:40:38%20GMT	https://theme-land.com/sapp/demo/assets/css/vendor/aos.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/vendor/aos.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:25	3351/3351	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Apr%202018%2023:22:10%20GMT	https://theme-land.com/sapp/demo/assets/css/vendor/owl.carousel.min.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/vendor/owl.carousel.min.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:25	1776/1776	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Oct%202017%2017:49:30%20GMT	https://theme-land.com/sapp/demo/assets/css/vendor/slick.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/vendor/slick.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:26	12795/12795	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Apr%202019%2009:48:34%20GMT	https://theme-land.com/sapp/demo/assets/css/vendor/jquery.fancybox.min.css	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/css/vendor/jquery.fancybox.min.css	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:26	152625/152625	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:24:30%20GMT	https://theme-land.com/sapp/demo/assets/img/bg/welcome-bg.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/bg/welcome-bg.jpg	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:26	213738/213738	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:25:32%20GMT	https://theme-land.com/sapp/demo/assets/img/blog/blog-5.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/blog/blog-5.jpg	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:26	159607/159607	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:25:32%20GMT	https://theme-land.com/sapp/demo/assets/img/blog/blog-7.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/blog/blog-7.jpg	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:27	137677/137677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:25:32%20GMT	https://theme-land.com/sapp/demo/assets/img/blog/blog-4.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/blog/blog-4.jpg	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:27	170685/170685	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:25:32%20GMT	https://theme-land.com/sapp/demo/assets/img/blog/blog-9.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/blog/blog-9.jpg	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:27	139162/139162	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Oct%202020%2021:24:30%20GMT	https://theme-land.com/sapp/demo/assets/img/bg/accounts.jpg	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/bg/accounts.jpg	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:27	10739/10739	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Oct%202020%2003:31:42%20GMT	https://theme-land.com/sapp/demo/assets/img/mobile-slider.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/mobile-slider.png	(from https://theme-land.com/sapp/demo/assets/css/style.css)
14:53:27	14561/14561	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Oct%202020%2021:24:28%20GMT	https://theme-land.com/sapp/demo/assets/img/bg/pattern-bg.png	C:/Users/MY_COMPUTER/Desktop/CQ%20Landing%20Page/CQ_Landing_Page/theme-land.com/sapp/demo/assets/img/bg/pattern-bg.png	(from https://theme-land.com/sapp/demo/assets/css/style.css)
